cluster,band,central_frequency,boresight_position,beam_x_deg,beam_y_deg,beam_angle,date,nantennas_requested,overlap,region,beams_required
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0012540626099127841,0.0006571830087252757,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.9,twice_half_light_radius,6249
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.003912252948369901,0.001391705639724033,-17.30621069763137,2023-05-15 19:37:05.389000,40,0.95,core,5
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.003912252948369901,0.001391705639724033,-17.30621069763137,2023-05-15 19:37:05.389000,40,0.95,half_light,195
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.003912252948369901,0.001391705639724033,-17.30621069763137,2023-05-15 19:37:05.389000,40,0.95,twice_half_light_radius,781
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.001793189871087382,0.0007357906136188701,-16.56939467825884,2023-05-15 19:37:05.389000,52,0.95,core,5
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.001793189871087382,0.0007357906136188701,-16.56939467825884,2023-05-15 19:37:05.389000,52,0.95,half_light,781
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.001793189871087382,0.0007357906136188701,-16.56939467825884,2023-05-15 19:37:05.389000,52,0.95,twice_half_light_radius,3125
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0013823056956463302,0.0005593081311609345,-17.672041072805197,2023-05-15 19:37:05.389000,56,0.95,core,11
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0013823056956463302,0.0005593081311609345,-17.672041072805197,2023-05-15 19:37:05.389000,56,0.95,half_light,1561
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0013823056956463302,0.0005593081311609345,-17.672041072805197,2023-05-15 19:37:05.389000,56,0.95,twice_half_light_radius,6249
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0008011855356009689,0.0005437458933227009,-11.06593778977435,2023-05-15 19:37:05.389000,60,0.95,core,11
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0008011855356009689,0.0005437458933227009,-11.06593778977435,2023-05-15 19:37:05.389000,60,0.95,half_light,3125
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0008011855356009689,0.0005437458933227009,-11.06593778977435,2023-05-15 19:37:05.389000,60,0.95,twice_half_light_radius,12499
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0006270313049563914,0.00032859150436263747,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.95,core,35
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0006270313049563914,0.00032859150436263747,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.95,half_light,6249
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0006270313049563914,0.00032859150436263747,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.95,twice_half_light_radius,24999
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0007824505896739734,0.00027834112794480415,-17.30621069763137,2023-05-15 19:37:05.389000,40,0.99,core,23
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0007824505896739734,0.00027834112794480415,-17.30621069763137,2023-05-15 19:37:05.389000,40,0.99,half_light,6249
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0007824505896739734,0.00027834112794480415,-17.30621069763137,2023-05-15 19:37:05.389000,40,0.99,twice_half_light_radius,24999
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0003586379742174734,0.00014715812272377265,-16.56939467825884,2023-05-15 19:37:05.389000,52,0.99,core,97
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0003586379742174734,0.00014715812272377265,-16.56939467825884,2023-05-15 19:37:05.389000,52,0.99,half_light,24999
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0003586379742174734,0.00014715812272377265,-16.56939467825884,2023-05-15 19:37:05.389000,52,0.99,twice_half_light_radius,74999
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.00027646113912926365,0.00011186162623218589,-17.672041072805197,2023-05-15 19:37:05.389000,56,0.99,core,195
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.00027646113912926365,0.00011186162623218589,-17.672041072805197,2023-05-15 19:37:05.389000,56,0.99,half_light,49995
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.00027646113912926365,0.00011186162623218589,-17.672041072805197,2023-05-15 19:37:05.389000,56,0.99,twice_half_light_radius,99983
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0001602371071201924,0.00010874917866453911,-11.06593778977435,2023-05-15 19:37:05.389000,60,0.99,core,389
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0001602371071201924,0.00010874917866453911,-11.06593778977435,2023-05-15 19:37:05.389000,60,0.99,half_light,74995
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0001602371071201924,0.00010874917866453911,-11.06593778977435,2023-05-15 19:37:05.389000,60,0.99,twice_half_light_radius,99989
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0001254062609912772,6.571830087252685e-05,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.99,core,781
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0001254062609912772,6.571830087252685e-05,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.99,half_light,99999
NGC_6752,LBAND,1284000000.0,19:10:52.11 -59:59:04.40,0.0001254062609912772,6.571830087252685e-05,-5.191273604679827,2023-05-15 19:37:05.389000,64,0.99,twice_half_light_radius,99999
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.010892501692692121,0.003917371411320954,-18.226318600399956,2023-05-15 19:37:05.389000,40,0.5,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.010892501692692121,0.003917371411320954,-18.226318600399956,2023-05-15 19:37:05.389000,40,0.5,half_light,47
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.010892501692692121,0.003917371411320954,-18.226318600399956,2023-05-15 19:37:05.389000,40,0.5,twice_half_light_radius,145
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.007556093619659096,0.002298558861792674,-23.669904109505428,2023-05-15 19:37:05.389000,52,0.5,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.007556093619659096,0.002298558861792674,-23.669904109505428,2023-05-15 19:37:05.389000,52,0.5,half_light,95
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.007556093619659096,0.002298558861792674,-23.669904109505428,2023-05-15 19:37:05.389000,52,0.5,twice_half_light_radius,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006598322945874803,0.0017990258866814968,-23.1226717033588,2023-05-15 19:37:05.389000,56,0.5,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006598322945874803,0.0017990258866814968,-23.1226717033588,2023-05-15 19:37:05.389000,56,0.5,half_light,97
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006598322945874803,0.0017990258866814968,-23.1226717033588,2023-05-15 19:37:05.389000,56,0.5,twice_half_light_radius,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.004246940660127875,0.0018260071406289323,-25.68775772726604,2023-05-15 19:37:05.389000,60,0.5,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.004246940660127875,0.0018260071406289323,-25.68775772726604,2023-05-15 19:37:05.389000,60,0.5,half_light,195
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.004246940660127875,0.0018260071406289323,-25.68775772726604,2023-05-15 19:37:05.389000,60,0.5,twice_half_light_radius,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.003885742760480331,0.001236942008635268,-18.863046349754995,2023-05-15 19:37:05.389000,64,0.5,core,5
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.003885742760480331,0.001236942008635268,-18.863046349754995,2023-05-15 19:37:05.389000,64,0.5,half_light,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.003885742760480331,0.001236942008635268,-18.863046349754995,2023-05-15 19:37:05.389000,64,0.5,twice_half_light_radius,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.009362598729533128,0.00334711200956977,-18.268840987008048,2023-05-15 19:37:05.389000,40,0.6,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.009362598729533128,0.00334711200956977,-18.268840987008048,2023-05-15 19:37:05.389000,40,0.6,half_light,47
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.009362598729533128,0.00334711200956977,-18.268840987008048,2023-05-15 19:37:05.389000,40,0.6,twice_half_light_radius,195
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006177313750092436,0.0018941915749758958,-23.58629507753794,2023-05-15 19:37:05.389000,52,0.6,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006177313750092436,0.0018941915749758958,-23.58629507753794,2023-05-15 19:37:05.389000,52,0.6,half_light,97
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006177313750092436,0.0018941915749758958,-23.58629507753794,2023-05-15 19:37:05.389000,52,0.6,twice_half_light_radius,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.004167646739553571,0.0015140838579715964,-21.19855296609404,2023-05-15 19:37:05.389000,56,0.6,core,3
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.004167646739553571,0.0015140838579715964,-21.19855296609404,2023-05-15 19:37:05.389000,56,0.6,half_light,195
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.004167646739553571,0.0015140838579715964,-21.19855296609404,2023-05-15 19:37:05.389000,56,0.6,twice_half_light_radius,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.002635729311403373,0.0016386479791849447,-20.59207771583183,2023-05-15 19:37:05.389000,60,0.6,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.002635729311403373,0.0016386479791849447,-20.59207771583183,2023-05-15 19:37:05.389000,60,0.6,half_light,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.002635729311403373,0.0016386479791849447,-20.59207771583183,2023-05-15 19:37:05.389000,60,0.6,twice_half_light_radius,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0017804846241145146,0.0012119410821821413,-11.965661723260373,2023-05-15 19:37:05.389000,64,0.6,core,5
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0017804846241145146,0.0012119410821821413,-11.965661723260373,2023-05-15 19:37:05.389000,64,0.6,half_light,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0017804846241145146,0.0012119410821821413,-11.965661723260373,2023-05-15 19:37:05.389000,64,0.6,twice_half_light_radius,3125
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006045044815077465,0.0021786956414241976,-17.38969664609516,2023-05-15 19:37:05.389000,40,0.8,core,1
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006045044815077465,0.0021786956414241976,-17.38969664609516,2023-05-15 19:37:05.389000,40,0.8,half_light,97
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.006045044815077465,0.0021786956414241976,-17.38969664609516,2023-05-15 19:37:05.389000,40,0.8,twice_half_light_radius,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00276367104007781,0.001248557443072831,-16.320745487811113,2023-05-15 19:37:05.389000,52,0.8,core,3
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00276367104007781,0.001248557443072831,-16.320745487811113,2023-05-15 19:37:05.389000,52,0.8,half_light,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00276367104007781,0.001248557443072831,-16.320745487811113,2023-05-15 19:37:05.389000,52,0.8,twice_half_light_radius,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.001964969128671918,0.0009886291588858394,-13.626370182291412,2023-05-15 19:37:05.389000,56,0.8,core,5
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.001964969128671918,0.0009886291588858394,-13.626370182291412,2023-05-15 19:37:05.389000,56,0.8,half_light,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.001964969128671918,0.0009886291588858394,-13.626370182291412,2023-05-15 19:37:05.389000,56,0.8,twice_half_light_radius,3125
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0015004496370750109,0.00107077286872592,-16.53952030412066,2023-05-15 19:37:05.389000,60,0.8,core,5
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0015004496370750109,0.00107077286872592,-16.53952030412066,2023-05-15 19:37:05.389000,60,0.8,half_light,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0015004496370750109,0.00107077286872592,-16.53952030412066,2023-05-15 19:37:05.389000,60,0.8,twice_half_light_radius,3125
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.001025775708113128,0.0007764507785715325,-8.266718810690518,2023-05-15 19:37:05.389000,64,0.8,core,9
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.001025775708113128,0.0007764507785715325,-8.266718810690518,2023-05-15 19:37:05.389000,64,0.8,half_light,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.001025775708113128,0.0007764507785715325,-8.266718810690518,2023-05-15 19:37:05.389000,64,0.8,twice_half_light_radius,6249
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00403596686923789,0.0014771264682968065,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.9,core,5
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00403596686923789,0.0014771264682968065,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.9,half_light,195
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00403596686923789,0.0014771264682968065,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.9,twice_half_light_radius,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0017417745160558666,0.0008478305899950731,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.9,core,5
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0017417745160558666,0.0008478305899950731,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.9,half_light,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0017417745160558666,0.0008478305899950731,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.9,twice_half_light_radius,3125
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0012694372372728478,0.0006675588239961803,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.9,core,9
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0012694372372728478,0.0006675588239961803,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.9,half_light,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0012694372372728478,0.0006675588239961803,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.9,twice_half_light_radius,6249
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0009866757005154883,0.0007271924035001042,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.9,core,11
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0009866757005154883,0.0007271924035001042,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.9,half_light,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0009866757005154883,0.0007271924035001042,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.9,twice_half_light_radius,6249
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0006772137836951581,0.0005240546836324532,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.9,core,23
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0006772137836951581,0.0005240546836324532,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.9,half_light,3125
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0006772137836951581,0.0005240546836324532,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.9,twice_half_light_radius,12499
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.002017983434618943,0.0007385632341484025,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.95,core,7
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.002017983434618943,0.0007385632341484025,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.95,half_light,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.002017983434618943,0.0007385632341484025,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.95,twice_half_light_radius,3123
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0008708872580279324,0.0004239152949975361,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.95,core,23
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0008708872580279324,0.0004239152949975361,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.95,half_light,3125
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0008708872580279324,0.0004239152949975361,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.95,twice_half_light_radius,12499
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0006347186186364233,0.00033377941199808976,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.95,core,35
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0006347186186364233,0.00033377941199808976,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.95,half_light,6249
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0006347186186364233,0.00033377941199808976,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.95,twice_half_light_radius,24999
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0004933378502577436,0.00036359620175005166,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.95,core,35
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0004933378502577436,0.00036359620175005166,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.95,half_light,6249
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0004933378502577436,0.00036359620175005166,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.95,twice_half_light_radius,24997
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0003386068918475787,0.0002620273418162263,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.95,core,71
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0003386068918475787,0.0002620273418162263,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.95,half_light,12499
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.0003386068918475787,0.0002620273418162263,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.95,twice_half_light_radius,49997
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00040359668692378477,0.00014771264682967916,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.99,core,97
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00040359668692378477,0.00014771264682967916,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.99,half_light,24997
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00040359668692378477,0.00014771264682967916,-16.091541151147002,2023-05-15 19:37:05.389000,40,0.99,twice_half_light_radius,74993
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00017417745160558493,8.47830589995064e-05,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.99,core,389
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00017417745160558493,8.47830589995064e-05,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.99,half_light,74999
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00017417745160558493,8.47830589995064e-05,-13.410558393284429,2023-05-15 19:37:05.389000,52,0.99,twice_half_light_radius,99995
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00012694372372728364,6.675588239961729e-05,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.99,core,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00012694372372728364,6.675588239961729e-05,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.99,half_light,99993
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,0.00012694372372728364,6.675588239961729e-05,-11.664343957527507,2023-05-15 19:37:05.389000,56,0.99,twice_half_light_radius,99993
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,9.866757005154783e-05,7.27192403500097e-05,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.99,core,781
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,9.866757005154783e-05,7.27192403500097e-05,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.99,half_light,99999
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,9.866757005154783e-05,7.27192403500097e-05,-15.051723577594228,2023-05-15 19:37:05.389000,60,0.99,twice_half_light_radius,99999
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,6.772137836951516e-05,5.240546836324478e-05,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.99,core,1561
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,6.772137836951516e-05,5.240546836324478e-05,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.99,half_light,99993
NGC_6752,SBAND,2406250000.0,19:10:52.11 -59:59:04.40,6.772137836951516e-05,5.240546836324478e-05,-7.1070849153964435,2023-05-15 19:37:05.389000,64,0.99,twice_half_light_radius,99993
NGC_6397,UHF,816000000.0,17:40:42.09 -53:40:27.60,0.03068934863350427,0.011788502397918631,-15.859916722718825,2023-05-15 18:28:56.875000,40,0.5,core,1
